english,chinese,social,total,count
8,12,9,29,176
8,12,10,30,179
8,12,11,31,169
8,12,12,32,149
8,12,13,33,115
8,12,14,34,68
8,12,15,35,36
8,13,2,23,5
8,13,3,24,44
8,13,4,25,84
8,13,5,26,95
8,13,6,27,103
8,13,7,28,109
8,13,8,29,118
8,13,9,30,127
8,13,10,31,129
8,13,11,32,122
8,13,12,33,108
8,13,13,34,83
8,13,14,35,49
8,13,15,36,26
8,14,2,24,3
8,14,3,25,23
8,14,4,26,44
8,14,5,27,49
8,14,6,28,54
8,14,7,29,57
8,14,8,30,61
8,14,9,31,66
8,14,10,32,67
8,14,11,33,63
8,14,12,34,56
8,14,13,35,43
8,14,14,36,25
8,14,15,37,13
8,15,2,25,1
8,15,3,26,9
8,15,4,27,17
8,15,5,28,20
8,15,6,29,21
8,15,7,30,22
8,15,8,31,24
8,15,9,32,26
8,15,10,33,26
8,15,11,34,25
8,15,12,35,22
8,15,13,36,17
8,15,14,37,10
8,15,15,38,5
9,2,3,14,2
9,2,4,15,3
9,2,5,16,4
9,2,6,17,4
9,2,7,18,4
9,2,8,19,5
9,2,9,20,5
9,2,10,21,5
9,2,11,22,5
9,2,12,23,4
9,2,13,24,3
9,2,14,25,2
9,2,15,26,1
9,3,3,15,3
9,3,4,16,6
9,3,5,17,7
9,3,6,18,8
9,3,7,19,8
9,3,8,20,9
9,3,9,21,9
9,3,10,22,9
9,3,11,23,9
9,3,12,24,8
9,3,13,25,6
9,3,14,26,4
9,3,15,27,2
9,4,3,16,4
9,4,4,17,8
9,4,5,18,9
9,4,6,19,10
9,4,7,20,10
9,4,8,21,11
9,4,9,22,12
9,4,10,23,12
9,4,11,24,11
9,4,12,25,10
9,4,13,26,8
9,4,14,27,5
9,4,15,28,2
9,5,2,16,1
9,5,3,17,6
9,5,4,18,12
9,5,5,19,14
9,5,6,20,15
9,5,7,21,16
9,5,8,22,17
9,5,9,23,18
9,5,10,24,19
9,5,11,25,18
9,5,12,26,16
9,5,13,27,12
9,5,14,28,7
9,5,15,29,4
9,6,2,17,1
9,6,3,18,10
9,6,4,19,19
9,6,5,20,22
9,6,6,21,24
9,6,7,22,25
9,6,8,23,27
9,6,9,24,29
9,6,10,25,30
9,6,11,26,28
9,6,12,27,25
9,6,13,28,19
9,6,14,29,11
9,6,15,30,6
9,7,2,18,2
9,7,3,19,16
9,7,4,20,31
9,7,5,21,35
9,7,6,22,38
9,7,7,23,40
9,7,8,24,43
9,7,9,25,46
9,7,10,26,47
9,7,11,27,44
9,7,12,28,39
9,7,13,29,30
9,7,14,30,18
9,7,15,31,9
9,8,2,19,3
9,8,3,20,25
9,8,4,21,47
9,8,5,22,53
9,8,6,23,57
9,8,7,24,61
9,8,8,25,66
9,8,9,26,71
9,8,10,27,72
9,8,11,28,68
9,8,12,29,60
9,8,13,30,46
9,8,14,31,27
9,8,15,32,14
9,9,2,20,5
9,9,3,21,38
9,9,4,22,72
9,9,5,23,82
9,9,6,24,88
9,9,7,25,94
9,9,8,26,101
9,9,9,27,109
9,9,10,28,111
9,9,11,29,104
9,9,12,30,92
9,9,13,31,71
9,9,14,32,42
9,9,15,33,22
9,10,2,21,7
9,10,3,22,54
9,10,4,23,102
9,10,5,24,116
9,10,6,25,126
9,10,7,26,133
9,10,8,27,144
9,10,9,28,155
9,10,10,29,157
9,10,11,30,148
9,10,12,31,131
9,10,13,32,101
9,10,14,33,60
9,10,15,34,31
9,11,2,22,8
9,11,3,23,67
9,11,4,24,128
9,11,5,25,145
9,11,6,26,157
9,11,7,27,166
9,11,8,28,180
9,11,9,29,193
9,11,10,30,196
9,11,11,31,185
9,11,12,32,164
9,11,13,33,126
9,11,14,34,75
9,11,15,35,39
9,12,2,23,8
9,12,3,24,64
9,12,4,25,120
9,12,5,26,136
9,12,6,27,148
9,12,7,28,156
9,12,8,29,169
9,12,9,30,182
9,12,10,31,185
9,12,11,32,174
9,12,12,33,154
9,12,13,34,118
9,12,14,35,70
9,12,15,36,37
9,13,2,24,6
9,13,3,25,46
9,13,4,26,87
9,13,5,27,98
9,13,6,28,107
9,13,7,29,113
9,13,8,30,122
9,13,9,31,131
9,13,10,32,133
9,13,11,33,126
9,13,12,34,111
9,13,13,35,85
9,13,14,36,51
9,13,15,37,27
9,14,2,25,3
9,14,3,26,24
9,14,4,27,45
9,14,5,28,51
9,14,6,29,55
9,14,7,30,59
9,14,8,31,63
9,14,9,32,68
9,14,10,33,69
9,14,11,34,65
9,14,12,35,58
9,14,13,36,44
9,14,14,37,26
9,14,15,38,14
9,15,2,26,1
9,15,3,27,9
9,15,4,28,18
9,15,5,29,20
9,15,6,30,22
9,15,7,31,23
9,15,8,32,25
9,15,9,33,27
9,15,10,34,27
9,15,11,35,26
9,15,12,36,23
9,15,13,37,18
9,15,14,38,10
9,15,15,39,5
10,2,3,15,2
10,2,4,16,3
10,2,5,17,4
10,2,6,18,4
10,2,7,19,4
10,2,8,20,4
10,2,9,21,5
10,2,10,22,5
10,2,11,23,5
10,2,12,24,4
10,2,13,25,3
10,2,14,26,2
10,2,15,27,1
10,3,3,16,3
10,3,4,17,6
10,3,5,18,6
10,3,6,19,7
10,3,7,20,7
10,3,8,21,8
10,3,9,22,9
10,3,10,23,9
10,3,11,24,8
10,3,12,25,7
10,3,13,26,6
10,3,14,27,3
10,3,15,28,2
10,4,3,17,4
10,4,4,18,7
10,4,5,19,8
10,4,6,20,9
10,4,7,21,9
10,4,8,22,10
10,4,9,23,11
10,4,10,24,11
10,4,11,25,10
10,4,12,26,9
10,4,13,27,7
10,4,14,28,4
10,4,15,29,2
10,5,2,17,1
10,5,3,18,6
10,5,4,19,11
10,5,5,20,13
10,5,6,21,14
10,5,7,22,15
10,5,8,23,16
10,5,9,24,17
10,5,10,25,17
10,5,11,26,16
10,5,12,27,15
10,5,13,28,11
10,5,14,29,7
10,5,15,30,3
10,6,2,18,1
10,6,3,19,10
10,6,4,20,18
10,6,5,21,21
10,6,6,22,22
10,6,7,23,24
10,6,8,24,25
10,6,9,25,27
10,6,10,26,28
10,6,11,27,26
10,6,12,28,23
10,6,13,29,18
10,6,14,30,11
10,6,15,31,6
10,7,2,19,2
10,7,3,20,15
10,7,4,21,29
10,7,5,22,32
10,7,6,23,35
10,7,7,24,37
10,7,8,25,40
10,7,9,26,43
10,7,10,27,44
10,7,11,28,41
10,7,12,29,37
10,7,13,30,28
10,7,14,31,17
10,7,15,32,9
10,8,2,20,3
10,8,3,21,23
10,8,4,22,44
10,8,5,23,49
10,8,6,24,54
10,8,7,25,57
10,8,8,26,61
10,8,9,27,66
10,8,10,28,67
10,8,11,29,63
10,8,12,30,56
10,8,13,31,43
10,8,14,32,25
10,8,15,33,13
10,9,2,21,4
10,9,3,22,35
10,9,4,23,67
10,9,5,24,76
10,9,6,25,82
10,9,7,26,87
10,9,8,27,94
10,9,9,28,102
10,9,10,29,103
10,9,11,30,97
10,9,12,31,86
10,9,13,32,66
10,9,14,33,39
10,9,15,34,21
10,10,2,22,6
10,10,3,23,50
10,10,4,24,96
10,10,5,25,108
10,10,6,26,117
10,10,7,27,124
10,10,8,28,134
10,10,9,29,145
10,10,10,30,147
10,10,11,31,138
10,10,12,32,122
10,10,13,33,94
10,10,14,34,56
10,10,15,35,29
10,11,2,23,8
10,11,3,24,63
10,11,4,25,119
10,11,5,26,135
10,11,6,27,146
10,11,7,28,155
10,11,8,29,168
10,11,9,30,180
10,11,10,31,183
10,11,11,32,172
10,11,12,33,153
10,11,13,34,117
10,11,14,35,70
10,11,15,36,37
10,12,2,24,7
10,12,3,25,59
10,12,4,26,112
10,12,5,27,127
10,12,6,28,138
10,12,7,29,146
10,12,8,30,158
10,12,9,31,170
10,12,10,32,172
10,12,11,33,162
10,12,12,34,144
10,12,13,35,110
10,12,14,36,66
10,12,15,37,34
10,13,2,25,5
10,13,3,26,43
10,13,4,27,81
10,13,5,28,92
10,13,6,29,99
10,13,7,30,105
10,13,8,31,114
10,13,9,32,123
10,13,10,33,124
10,13,11,34,117
10,13,12,35,104
10,13,13,36,80
10,13,14,37,47
10,13,15,38,25
10,14,2,26,3
10,14,3,27,22
10,14,4,28,42
10,14,5,29,48
10,14,6,30,52
10,14,7,31,55
10,14,8,32,59
10,14,9,33,64
10,14,10,34,65
10,14,11,35,61
10,14,12,36,54
10,14,13,37,41
10,14,14,38,25
10,14,15,39,13
10,15,2,27,1
10,15,3,28,9
10,15,4,29,17
10,15,5,30,19
10,15,6,31,20
10,15,7,32,22
10,15,8,33,23
10,15,9,34,25
10,15,10,35,26
10,15,11,36,24
10,15,12,37,21
10,15,13,38,16
10,15,14,39,10
10,15,15,40,5
11,2,3,16,2
11,2,4,17,3
11,2,5,18,4
11,2,6,19,4
11,2,7,20,4
11,2,8,21,4
11,2,9,22,5
11,2,10,23,5
11,2,11,24,5
11,2,12,25,4
11,2,13,26,3
11,2,14,27,2
11,2,15,28,1
11,3,3,17,3
11,3,4,18,6
11,3,5,19,6
11,3,6,20,7
11,3,7,21,7
11,3,8,22,8
11,3,9,23,8
11,3,10,24,9
11,3,11,25,8
11,3,12,26,7
11,3,13,27,6
11,3,14,28,3
11,3,15,29,2
11,4,3,18,4
11,4,4,19,7
11,4,5,20,8
11,4,6,21,9
11,4,7,22,9
11,4,8,23,10
11,4,9,24,11
11,4,10,25,11
11,4,11,26,10
11,4,12,27,9
11,4,13,28,7
11,4,14,29,4
11,4,15,30,2
11,5,2,18,1
11,5,3,19,6
11,5,4,20,11
11,5,5,21,13
11,5,6,22,14
11,5,7,23,14
11,5,8,24,16
11,5,9,25,17
11,5,10,26,17
11,5,11,27,16
11,5,12,28,14
11,5,13,29,11
11,5,14,30,6
11,5,15,31,3
11,6,2,19,1
11,6,3,20,9
11,6,4,21,18
11,6,5,22,20
11,6,6,23,22
11,6,7,24,23
11,6,8,25,25
11,6,9,26,27
11,6,10,27,27
11,6,11,28,26
11,6,12,29,23
11,6,13,30,17
11,6,14,31,10
11,6,15,32,5
11,7,2,20,2
11,7,3,21,15
11,7,4,22,28
11,7,5,23,32
11,7,6,24,34
11,7,7,25,36
11,7,8,26,39
11,7,9,27,42
11,7,10,28,43
11,7,11,29,40
11,7,12,30,36
11,7,13,31,27
11,7,14,32,16
11,7,15,33,9
11,8,2,21,3
11,8,3,22,23
11,8,4,23,43
11,8,5,24,48
11,8,6,25,52
11,8,7,26,55
11,8,8,27,60
11,8,9,28,65
11,8,10,29,66
11,8,11,30,62
11,8,12,31,55
11,8,13,32,42
11,8,14,33,25
11,8,15,34,13
11,9,2,22,4
11,9,3,23,35
11,9,4,24,66
11,9,5,25,75
11,9,6,26,81
11,9,7,27,85
11,9,8,28,92
11,9,9,29,99
11,9,10,30,101
11,9,11,31,95
11,9,12,32,84
11,9,13,33,65
11,9,14,34,38
11,9,15,35,20
11,10,2,23,6
11,10,3,24,49
11,10,4,25,94
11,10,5,26,106
11,10,6,27,115
11,10,7,28,122
11,10,8,29,131
11,10,9,30,142
11,10,10,31,144
11,10,11,32,135
11,10,12,33,120
11,10,13,34,92
11,10,14,35,55
11,10,15,36,29
11,11,2,24,8
11,11,3,25,62
11,11,4,26,117
11,11,5,27,132
11,11,6,28,143
11,11,7,29,152
11,11,8,30,164
11,11,9,31,177
11,11,10,32,179
11,11,11,33,169
11,11,12,34,149
11,11,13,35,115
11,11,14,36,68
11,11,15,37,36
11,12,2,25,7
11,12,3,26,58
11,12,4,27,110
11,12,5,28,125
11,12,6,29,135
11,12,7,30,143
11,12,8,31,155
11,12,9,32,166
11,12,10,33,169
11,12,11,34,159
11,12,12,35,141
11,12,13,36,108
11,12,14,37,64
11,12,15,38,34
11,13,2,26,5
11,13,3,27,42
11,13,4,28,79
11,13,5,29,90
11,13,6,30,97
11,13,7,31,103
11,13,8,32,111
11,13,9,33,120
11,13,10,34,122
11,13,11,35,115
11,13,12,36,102
11,13,13,37,78
11,13,14,38,46
11,13,15,39,24
11,14,2,27,3
11,14,3,28,22
11,14,4,29,41
11,14,5,30,47
11,14,6,31,51
11,14,7,32,53
11,14,8,33,58
11,14,9,34,62
11,14,10,35,63
11,14,11,36,60
11,14,12,37,53
11,14,13,38,40
11,14,14,39,24
11,14,15,40,13
11,15,2,28,1
11,15,3,29,9
11,15,4,30,16
11,15,5,31,18
11,15,6,32,20
11,15,7,33,21
11,15,8,34,23
11,15,9,35,25
11,15,10,36,25
11,15,11,37,24
11,15,12,38,21
11,15,13,39,16
11,15,14,40,10
11,15,15,41,5
12,2,3,17,1
12,2,4,18,3
12,2,5,19,3
12,2,6,20,3
12,2,7,21,4
12,2,8,22,4
12,2,9,23,4
12,2,10,24,4
12,2,11,25,4
12,2,12,26,4
12,2,13,27,3
12,2,14,28,2
12,2,15,29,1
12,3,3,18,3
12,3,4,19,5
12,3,5,20,6
12,3,6,21,6
12,3,7,22,6
12,3,8,23,7
12,3,9,24,8
12,3,10,25,8
12,3,11,26,7
12,3,12,27,6
12,3,13,28,5
12,3,14,29,3
12,3,15,30,2
12,4,3,19,3
12,4,4,20,6
12,4,5,21,7
12,4,6,22,8
12,4,7,23,8
12,4,8,24,9
12,4,9,25,9
12,4,10,26,10
12,4,11,27,9
12,4,12,28,8
12,4,13,29,6
12,4,14,30,4
12,4,15,31,2
12,5,2,19,1
12,5,3,20,5
12,5,4,21,10
12,5,5,22,11
12,5,6,23,12
12,5,7,24,13
12,5,8,25,14
12,5,9,26,15
12,5,10,27,15
12,5,11,28,14
12,5,12,29,13
12,5,13,30,10
12,5,14,31,6
12,5,15,32,3
12,6,2,20,1
12,6,3,21,8
12,6,4,22,16
12,6,5,23,18
12,6,6,24,19
12,6,7,25,20
12,6,8,26,22
12,6,9,27,24
12,6,10,28,24
12,6,11,29,23
12,6,12,30,20
12,6,13,31,15
12,6,14,32,9
12,6,15,33,5
12,7,2,21,2
12,7,3,22,13
12,7,4,23,25
12,7,5,24,28
12,7,6,25,30
12,7,7,26,32
12,7,8,27,35
12,7,9,28,37
12,7,10,29,38
12,7,11,30,36
12,7,12,31,32
12,7,13,32,24
12,7,14,33,14
12,7,15,34,8
12,8,2,22,2
12,8,3,23,20
12,8,4,24,38
12,8,5,25,43
12,8,6,26,46
12,8,7,27,49
12,8,8,28,53
12,8,9,29,57
12,8,10,30,58
12,8,11,31,55
12,8,12,32,48
12,8,13,33,37
12,8,14,34,22
12,8,15,35,12
12,9,2,23,4
12,9,3,24,31
12,9,4,25,58
12,9,5,26,66
12,9,6,27,71
12,9,7,28,76
12,9,8,29,82
12,9,9,30,88
12,9,10,31,89
12,9,11,32,84
12,9,12,33,74
12,9,13,34,57
12,9,14,35,34
12,9,15,36,18
12,10,2,24,5
12,10,3,25,44
12,10,4,26,83
12,10,5,27,94
12,10,6,28,102
12,10,7,29,107
12,10,8,30,116
12,10,9,31,125
12,10,10,32,127
12,10,11,33,120
12,10,12,34,106
12,10,13,35,81
12,10,14,36,48
12,10,15,37,25
12,11,2,25,7
12,11,3,26,54
12,11,4,27,103
12,11,5,28,117
12,11,6,29,127
12,11,7,30,134
12,11,8,31,145
12,11,9,32,156
12,11,10,33,158
12,11,11,34,149
12,11,12,35,132
12,11,13,36,101
12,11,14,37,60
12,11,15,38,32
12,12,2,26,6
12,12,3,27,51
12,12,4,28,97
12,12,5,29,110
12,12,6,30,119
12,12,7,31,126
12,12,8,32,137
12,12,9,33,147
12,12,10,34,149
12,12,11,35,141
12,12,12,36,124
12,12,13,37,96
12,12,14,38,57
12,12,15,39,30
12,13,2,27,5
12,13,3,28,37
12,13,4,29,70
12,13,5,30,79
12,13,6,31,86
12,13,7,32,91
12,13,8,33,99
12,13,9,34,106
12,13,10,35,108
12,13,11,36,101
12,13,12,37,90
12,13,13,38,69
12,13,14,39,41
12,13,15,40,21
12,14,2,28,2
12,14,3,29,19
12,14,4,30,36
12,14,5,31,41
12,14,6,32,45
12,14,7,33,47
12,14,8,34,51
12,14,9,35,55
12,14,10,36,56
12,14,11,37,53
12,14,12,38,47
12,14,13,39,36
12,14,14,40,21
12,14,15,41,11
12,15,2,29,1
12,15,3,30,8
12,15,4,31,14
12,15,5,32,16
12,15,6,33,18
12,15,7,34,19
12,15,8,35,20
12,15,9,36,22
12,15,10,37,22
12,15,11,38,21
12,15,12,39,18
12,15,13,40,14
12,15,14,41,8
12,15,15,42,4
13,2,3,18,1
13,2,4,19,2
13,2,5,20,3
13,2,6,21,3
13,2,7,22,3
13,2,8,23,3
13,2,9,24,4
13,2,10,25,4
13,2,11,26,4
13,2,12,27,3
13,2,13,28,2
13,2,14,29,1
13,2,15,30,1
13,3,3,19,2
13,3,4,20,4
13,3,5,21,5
13,3,6,22,5
13,3,7,23,6
13,3,8,24,6
13,3,9,25,7
13,3,10,26,7
13,3,11,27,6
13,3,12,28,6
13,3,13,29,4
13,3,14,30,3
13,3,15,31,1
13,4,3,20,3
13,4,4,21,6
13,4,5,22,6
13,4,6,23,7
13,4,7,24,7
13,4,8,25,8
13,4,9,26,8
13,4,10,27,9
13,4,11,28,8
13,4,12,29,7
13,4,13,30,6
13,4,14,31,3
13,4,15,32,2
13,5,2,20,1
13,5,3,21,5
13,5,4,22,9
13,5,5,23,10
13,5,6,24,11
13,5,7,25,11
13,5,8,26,12
13,5,9,27,13
13,5,10,28,13
13,5,11,29,13
13,5,12,30,11
13,5,13,31,9
13,5,14,32,5
13,5,15,33,3
13,6,2,21,1
13,6,3,22,7
13,6,4,23,14
13,6,5,24,16
13,6,6,25,17
13,6,7,26,18
13,6,8,27,20
13,6,9,28,21
13,6,10,29,22
13,6,11,30,20
13,6,12,31,18
13,6,13,32,14
13,6,14,33,8
13,6,15,34,4
13,7,2,22,1
13,7,3,23,12
13,7,4,24,22
13,7,5,25,25
13,7,6,26,27
13,7,7,27,29
13,7,8,28,31
13,7,9,29,33
13,7,10,30,34
13,7,11,31,32
13,7,12,32,28
13,7,13,33,22
13,7,14,34,13
13,7,15,35,7
13,8,2,23,2
13,8,3,24,18
13,8,4,25,34
13,8,5,26,38
13,8,6,27,41
13,8,7,28,44
13,8,8,29,47
13,8,9,30,51
13,8,10,31,52
13,8,11,32,49
13,8,12,33,43
13,8,13,34,33
13,8,14,35,20
13,8,15,36,10
13,9,2,24,3
13,9,3,25,27
13,9,4,26,52
13,9,5,27,59
13,9,6,28,64
13,9,7,29,68
13,9,8,30,73
13,9,9,31,79
13,9,10,32,80
13,9,11,33,75
13,9,12,34,66
13,9,13,35,51
13,9,14,36,30
13,9,15,37,16
13,10,2,25,5
13,10,3,26,39
13,10,4,27,74
13,10,5,28,84
13,10,6,29,91
13,10,7,30,96
13,10,8,31,104
13,10,9,32,112
13,10,10,33,114
13,10,11,34,107
13,10,12,35,95
13,10,13,36,73
13,10,14,37,43
13,10,15,38,23
13,11,2,26,6
13,11,3,27,49
13,11,4,28,92
13,11,5,29,105
13,11,6,30,113
13,11,7,31,120
13,11,8,32,130
13,11,9,33,140
13,11,10,34,142
13,11,11,35,133
13,11,12,36,118
13,11,13,37,91
13,11,14,38,54
13,11,15,39,28
13,12,2,27,6
13,12,3,28,46
13,12,4,29,87
13,12,5,30,99
13,12,6,31,107
13,12,7,32,113
13,12,8,33,122
13,12,9,34,131
13,12,10,35,133
13,12,11,36,126
13,12,12,37,111
13,12,13,38,85
13,12,14,39,51
13,12,15,40,27
13,13,2,28,4
13,13,3,29,33
13,13,4,30,63
13,13,5,31,71
13,13,6,32,77
13,13,7,33,81
13,13,8,34,88
13,13,9,35,95
13,13,10,36,96
13,13,11,37,91
13,13,12,38,80
13,13,13,39,62
13,13,14,40,37
13,13,15,41,19
13,14,2,29,2
13,14,3,30,17
13,14,4,31,33
13,14,5,32,37
13,14,6,33,40
13,14,7,34,42
13,14,8,35,46
13,14,9,36,49
13,14,10,37,50
13,14,11,38,47
13,14,12,39,42
13,14,13,40,32
13,14,14,41,19
13,14,15,42,10
13,15,2,30,1
13,15,3,31,7
13,15,4,32,13
13,15,5,33,15
13,15,6,34,16
13,15,7,35,17
13,15,8,36,18
13,15,9,37,19
13,15,10,38,20
13,15,11,39,19
13,15,12,40,16
13,15,13,41,13
13,15,14,42,8
13,15,15,43,4
14,2,3,19,1
14,2,4,20,2
14,2,5,21,2
14,2,6,22,2
14,2,7,23,2
14,2,8,24,3
14,2,9,25,3
14,2,10,26,3
14,2,11,27,3
14,2,12,28,2
14,2,13,29,2
14,2,14,30,1
14,2,15,31,1
14,3,3,20,2
14,3,4,21,3
14,3,5,22,4
14,3,6,23,4
14,3,7,24,4
14,3,8,25,5
14,3,9,26,5
14,3,10,27,5
14,3,11,28,5
14,3,12,29,4
14,3,13,30,3
14,3,14,31,2
14,3,15,32,1
14,4,3,21,2
14,4,4,22,4
14,4,5,23,5
14,4,6,24,5
14,4,7,25,5
14,4,8,26,6
14,4,9,27,6
14,4,10,28,6
14,4,11,29,6
14,4,12,30,5
14,4,13,31,4
14,4,14,32,2
14,4,15,33,1
14,5,3,22,3
14,5,4,23,7
14,5,5,24,7
14,5,6,25,8
14,5,7,26,9
14,5,8,27,9
14,5,9,28,10
14,5,10,29,10
14,5,11,30,9
14,5,12,31,8
14,5,13,32,6
14,5,14,33,4
14,5,15,34,2
14,6,2,22,1
14,6,3,23,6
14,6,4,24,10
14,6,5,25,12
14,6,6,26,13
14,6,7,27,14
14,6,8,28,15
14,6,9,29,16
14,6,10,30,16
14,6,11,31,15
14,6,12,32,13
14,6,13,33,10
14,6,14,34,6
14,6,15,35,3
14,7,2,23,1
14,7,3,24,9
14,7,4,25,17
14,7,5,26,19
14,7,6,27,20
14,7,7,28,21
14,7,8,29,23
14,7,9,30,25
14,7,10,31,25
14,7,11,32,24
14,7,12,33,21
14,7,13,34,16
14,7,14,35,10
14,7,15,36,5
14,8,2,24,2
14,8,3,25,13
14,8,4,26,25
14,8,5,27,29
14,8,6,28,31
14,8,7,29,33
14,8,8,30,35
14,8,9,31,38
14,8,10,32,39
14,8,11,33,37
14,8,12,34,32
14,8,13,35,25
14,8,14,36,15
14,8,15,37,8
14,9,2,25,3
14,9,3,26,21
14,9,4,27,39
14,9,5,28,44
14,9,6,29,48
14,9,7,30,50
14,9,8,31,55
14,9,9,32,59
14,9,10,33,60
14,9,11,34,56
14,9,12,35,50
14,9,13,36,38
14,9,14,37,23
14,9,15,38,12
14,10,2,26,4
14,10,3,27,29
14,10,4,28,55
14,10,5,29,63
14,10,6,30,68
14,10,7,31,72
14,10,8,32,78
14,10,9,33,84
14,10,10,34,85
14,10,11,35,80
14,10,12,36,71
14,10,13,37,54
14,10,14,38,32
14,10,15,39,17
14,11,2,27,4
14,11,3,28,36
14,11,4,29,69
14,11,5,30,78
14,11,6,31,85
14,11,7,32,90
14,11,8,33,97
14,11,9,34,104
14,11,10,35,106
14,11,11,36,100
14,11,12,37,88
14,11,13,38,68
14,11,14,39,40
14,11,15,40,21
14,12,2,28,4
14,12,3,29,34
14,12,4,30,65
14,12,5,31,74
14,12,6,32,80
14,12,7,33,84
14,12,8,34,91
14,12,9,35,98
14,12,10,36,100
14,12,11,37,94
14,12,12,38,83
14,12,13,39,64
14,12,14,40,38
14,12,15,41,20
14,13,2,29,3
14,13,3,30,25
14,13,4,31,47
14,13,5,32,53
14,13,6,33,58
14,13,7,34,61
14,13,8,35,66
14,13,9,36,71
14,13,10,37,72
14,13,11,38,68
14,13,12,39,60
14,13,13,40,46
14,13,14,41,27
14,13,15,42,14
14,14,2,30,2
14,14,3,31,13
14,14,4,32,24
14,14,5,33,28
14,14,6,34,30
14,14,7,35,32
14,14,8,36,34
14,14,9,37,37
14,14,10,38,37
14,14,11,39,35
14,14,12,40,31
14,14,13,41,24
14,14,14,42,14
14,14,15,43,7
14,15,2,31,1
14,15,3,32,5
14,15,4,33,10
14,15,5,34,11
14,15,6,35,12
14,15,7,36,12
14,15,8,37,14
14,15,9,38,15
14,15,10,39,15
14,15,11,40,14
14,15,12,41,12
14,15,13,42,9
14,15,14,43,6
14,15,15,44,3
15,2,3,20,1
15,2,4,21,1
15,2,5,22,1
15,2,6,23,1
15,2,7,24,2
15,2,8,25,2
15,2,9,26,2
15,2,10,27,2
15,2,11,28,2
15,2,12,29,2
15,2,13,30,1
15,2,14,31,1
15,3,3,21,1
15,3,4,22,2
15,3,5,23,2
15,3,6,24,3
15,3,7,25,3
15,3,8,26,3
15,3,9,27,3
15,3,10,28,3
15,3,11,29,3
15,3,12,30,3
15,3,13,31,2
15,3,14,32,1
15,3,15,33,1
15,4,3,22,1
15,4,4,23,3
15,4,5,24,3
15,4,6,25,3
15,4,7,26,4
15,4,8,27,4
15,4,9,28,4
15,4,10,29,4
15,4,11,30,4
15,4,12,31,4
15,4,13,32,3
15,4,14,33,2
15,4,15,34,1
15,5,3,23,2
15,5,4,24,4
15,5,5,25,5
15,5,6,26,5
15,5,7,27,6
15,5,8,28,6
15,5,9,29,7
15,5,10,30,7
15,5,11,31,6
15,5,12,32,6
15,5,13,33,4
15,5,14,34,3
15,5,15,35,1
15,6,3,24,4
15,6,4,25,7
15,6,5,26,8
15,6,6,27,9
15,6,7,28,9
15,6,8,29,10
15,6,9,30,10
15,6,10,31,11
15,6,11,32,10
15,6,12,33,9
15,6,13,34,7
15,6,14,35,4
15,6,15,36,2
15,7,2,24,1
15,7,3,25,6
15,7,4,26,11
15,7,5,27,12
15,7,6,28,13
15,7,7,29,14
15,7,8,30,15
15,7,9,31,17
15,7,10,32,17
15,7,11,33,16
15,7,12,34,14
15,7,13,35,11
15,7,14,36,6
15,7,15,37,3
15,8,2,25,1
15,8,3,26,9
15,8,4,27,17
15,8,5,28,19
15,8,6,29,20
15,8,7,30,22
15,8,8,31,23
15,8,9,32,25
15,8,10,33,26
15,8,11,34,24
15,8,12,35,21
15,8,13,36,16
15,8,14,37,10
15,8,15,38,5
15,9,2,26,2
15,9,3,27,14
15,9,4,28,26
15,9,5,29,29
15,9,6,30,32
15,9,7,31,33
15,9,8,32,36
15,9,9,33,39
15,9,10,34,39
15,9,11,35,37
15,9,12,36,33
15,9,13,37,25
15,9,14,38,15
15,9,15,39,8
15,10,2,27,2
15,10,3,28,19
15,10,4,29,37
15,10,5,30,41
15,10,6,31,45
15,10,7,32,47
15,10,8,33,51
15,10,9,34,55
15,10,10,35,56
15,10,11,36,53
15,10,12,37,47
15,10,13,38,36
15,10,14,39,21
15,10,15,40,11
15,11,2,28,3
15,11,3,29,24
15,11,4,30,46
15,11,5,31,52
15,11,6,32,56
15,11,7,33,59
15,11,8,34,64
15,11,9,35,69
15,11,10,36,70
15,11,11,37,66
15,11,12,38,58
15,11,13,39,45
15,11,14,40,27
15,11,15,41,14
15,12,2,29,3
15,12,3,30,23
15,12,4,31,43
15,12,5,32,49
15,12,6,33,53
15,12,7,34,56
15,12,8,35,60
15,12,9,36,65
15,12,10,37,66
15,12,11,38,62
15,12,12,39,55
15,12,13,40,42
15,12,14,41,25
15,12,15,42,13
15,13,2,30,2
15,13,3,31,16
15,13,4,32,31
15,13,5,33,35
15,13,6,34,38
15,13,7,35,40
15,13,8,36,44
15,13,9,37,47
15,13,10,38,48
15,13,11,39,45
15,13,12,40,40
15,13,13,41,30
15,13,14,42,18
15,13,15,43,9
15,14,2,31,1
15,14,3,32,8
15,14,4,33,16
15,14,5,34,18
15,14,6,35,20
15,14,7,36,21
15,14,8,37,23
15,14,9,38,24
15,14,10,39,25
15,14,11,40,23
15,14,12,41,21
15,14,13,42,16
15,14,14,43,9
15,14,15,44,5
15,15,3,33,3
15,15,4,34,6
15,15,5,35,7
15,15,6,36,8
15,15,7,37,8
15,15,8,38,9
15,15,9,39,10
15,15,10,40,10
15,15,11,41,9
15,15,12,42,8
15,15,13,43,6
15,15,14,44,4
15,15,15,45,2
