english,chinese,social,total,count
8,5,15,28,4
8,5,14,27,8
8,5,13,26,15
8,5,12,25,22
8,5,11,24,29
8,5,10,23,27
8,5,9,22,28
8,5,8,21,23
8,5,7,20,16
8,5,6,19,12
8,5,5,18,7
8,5,4,17,4
8,5,3,16,1
8,4,15,27,2
8,4,14,26,5
8,4,13,25,9
8,4,12,24,14
8,4,11,23,18
8,4,10,22,17
8,4,9,21,17
8,4,8,20,14
8,4,7,19,10
8,4,6,18,7
8,4,5,17,4
8,4,4,16,2
8,4,3,15,1
8,3,15,26,2
8,3,14,25,4
8,3,13,24,6
8,3,12,23,10
8,3,11,22,12
8,3,10,21,12
8,3,9,20,12
8,3,8,19,10
8,3,7,18,7
8,3,6,17,5
8,3,5,16,3
8,3,4,15,2
8,2,15,25,1
8,2,14,24,2
8,2,13,23,4
8,2,12,22,6
8,2,11,21,7
8,2,10,20,7
8,2,9,19,7
8,2,8,18,6
8,2,7,17,4
8,2,6,16,3
8,2,5,15,2
8,2,4,14,1
7,15,15,37,4
7,15,14,36,8
7,15,13,35,14
7,15,12,34,22
7,15,11,33,28
7,15,10,32,27
7,15,9,31,27
7,15,8,30,23
7,15,7,29,15
7,15,6,28,11
7,15,5,27,7
7,15,4,26,3
7,15,3,25,1
7,14,15,36,8
7,14,14,35,19
7,14,13,34,33
7,14,12,33,51
7,14,11,32,65
7,14,10,31,62
7,14,9,30,63
7,14,8,29,53
7,14,7,28,36
7,14,6,27,27
7,14,5,26,16
7,14,4,25,8
7,14,3,24,2
7,13,15,35,15
7,13,14,34,35
7,13,13,33,62
7,13,12,32,94
7,13,11,31,121
7,13,10,30,116
7,13,9,29,118
7,13,8,28,99
7,13,7,27,66
7,13,6,26,49
7,13,5,25,30
7,13,4,24,15
7,13,3,23,4
7,12,15,34,22
7,12,14,33,49
7,12,13,32,86
7,12,12,31,132
7,12,11,30,169
7,12,10,29,162
7,12,9,28,164
7,12,8,27,138
7,12,7,26,92
7,12,6,25,69
7,12,5,24,41
7,12,4,23,21
7,12,3,22,6
7,11,15,33,24
7,11,14,32,54
7,11,13,31,96
7,11,12,30,146
7,11,11,29,188
7,11,10,28,180
7,11,9,27,183
7,11,8,26,154
7,11,7,25,103
7,11,6,24,77
7,11,5,23,46
7,11,4,22,23
7,11,3,21,7
7,11,2,20,1
7,10,15,32,24
7,10,14,31,53
7,10,13,30,94
7,10,12,29,144
7,10,11,28,185
7,10,10,27,177
7,10,9,26,180
7,10,8,25,151
7,10,7,24,101
7,10,6,23,75
7,10,5,22,45
7,10,4,21,23
7,10,3,20,7
7,10,2,19,1
7,9,15,31,19
7,9,14,30,43
7,9,13,29,76
7,9,12,28,117
7,9,11,27,150
7,9,10,26,143
7,9,9,25,146
7,9,8,24,122
7,9,7,23,82
7,9,6,22,61
7,9,5,21,37
7,9,4,20,18
7,9,3,19,5
7,8,15,30,14
7,8,14,29,31
7,8,13,28,55
7,8,12,27,83
7,8,11,26,107
7,8,10,25,103
7,8,9,24,104
7,8,8,23,88
7,8,7,22,59
7,8,6,21,44
7,8,5,20,26
7,8,4,19,13
7,8,3,18,4
7,7,15,29,9
7,7,14,28,21
7,7,13,27,37
7,7,12,26,57
7,7,11,25,73
7,7,10,24,70
7,7,9,23,71
7,7,8,22,60
7,7,7,21,40
7,7,6,20,30
7,7,5,19,18
7,7,4,18,9
7,7,3,17,3
7,6,15,28,6
7,6,14,27,14
7,6,13,26,24
7,6,12,25,37
7,6,11,24,48
7,6,10,23,45
7,6,9,22,46
7,6,8,21,39
7,6,7,20,26
7,6,6,19,19
7,6,5,18,12
7,6,4,17,6
7,6,3,16,2
7,5,15,27,4
7,5,14,26,8
7,5,13,25,15
7,5,12,24,23
7,5,11,23,29
7,5,10,22,28
7,5,9,21,28
7,5,8,20,24
7,5,7,19,16
7,5,6,18,12
7,5,5,17,7
7,5,4,16,4
7,5,3,15,1
7,4,15,26,2
7,4,14,25,5
7,4,13,24,9
7,4,12,23,14
7,4,11,22,18
7,4,10,21,17
7,4,9,20,18
7,4,8,19,15
7,4,7,18,10
7,4,6,17,7
7,4,5,16,4
7,4,4,15,2
7,4,3,14,1
7,3,15,25,2
7,3,14,24,4
7,3,13,23,6
7,3,12,22,10
7,3,11,21,13
7,3,10,20,12
7,3,9,19,12
7,3,8,18,10
7,3,7,17,7
7,3,6,16,5
7,3,5,15,3
7,3,4,14,2
7,2,15,24,1
7,2,14,23,2
7,2,13,22,4
7,2,12,21,6
7,2,11,20,8
7,2,10,19,7
7,2,9,18,7
7,2,8,17,6
7,2,7,16,4
7,2,6,15,3
7,2,5,14,2
7,2,4,13,1
6,15,15,36,4
6,15,14,35,9
6,15,13,34,15
6,15,12,33,23
6,15,11,32,30
6,15,10,31,29
6,15,9,30,29
6,15,8,29,25
6,15,7,28,16
6,15,6,27,12
6,15,5,26,7
6,15,4,25,4
6,15,3,24,1
6,14,15,35,9
6,14,14,34,20
6,14,13,33,36
6,14,12,32,55
6,14,11,31,70
6,14,10,30,67
6,14,9,29,68
6,14,8,28,58
6,14,7,27,38
6,14,6,26,29
6,14,5,25,17
6,14,4,24,9
6,14,3,23,3
6,13,15,34,17
6,13,14,33,38
6,13,13,32,66
6,13,12,31,101
6,13,11,30,130
6,13,10,29,125
6,13,9,28,127
6,13,8,27,107
6,13,7,26,71
6,13,6,25,53
6,13,5,24,32
6,13,4,23,16
6,13,3,22,5
6,12,15,33,23
6,12,14,32,53
6,12,13,31,93
6,12,12,30,142
6,12,11,29,182
6,12,10,28,174
6,12,9,27,177
6,12,8,26,149
6,12,7,25,100
6,12,6,24,74
6,12,5,23,45
6,12,4,22,22
6,12,3,21,7
6,12,2,20,1
6,11,15,32,26
6,11,14,31,59
6,11,13,30,103
6,11,12,29,158
6,11,11,28,203
6,11,10,27,194
6,11,9,26,197
6,11,8,25,166
6,11,7,24,111
6,11,6,23,83
6,11,5,22,50
6,11,4,21,25
6,11,3,20,7
6,11,2,19,1
6,10,15,31,26
6,10,14,30,58
6,10,13,29,102
6,10,12,28,155
6,10,11,27,199
6,10,10,26,191
6,10,9,25,194
6,10,8,24,163
6,10,7,23,109
6,10,6,22,81
6,10,5,21,49
6,10,4,20,25
6,10,3,19,7
6,10,2,18,1
6,9,15,30,21
6,9,14,29,47
6,9,13,28,82
6,9,12,27,126
6,9,11,26,162
6,9,10,25,154
6,9,9,24,157
6,9,8,23,132
6,9,7,22,88
6,9,6,21,66
6,9,5,20,39
6,9,4,19,20
6,9,3,18,6
6,8,15,29,15
6,8,14,28,33
6,8,13,27,59
6,8,12,26,90
6,8,11,25,116
6,8,10,24,110
6,8,9,23,112
6,8,8,22,95
6,8,7,21,63
6,8,6,20,47
6,8,5,19,28
6,8,4,18,14
6,8,3,17,4
6,7,15,28,10
6,7,14,27,23
6,7,13,26,40
6,7,12,25,62
6,7,11,24,79
6,7,10,23,76
6,7,9,22,77
6,7,8,21,65
6,7,7,20,43
6,7,6,19,32
6,7,5,18,19
6,7,4,17,10
6,7,3,16,3
6,6,15,27,7
6,6,14,26,15
6,6,13,25,26
6,6,12,24,40
6,6,11,23,51
6,6,10,22,49
6,6,9,21,50
6,6,8,20,42
6,6,7,19,28
6,6,6,18,21
6,6,5,17,13
6,6,4,16,6
6,6,3,15,2
6,5,15,26,4
6,5,14,25,9
6,5,13,24,16
6,5,12,23,24
6,5,11,22,31
6,5,10,21,30
6,5,9,20,31
6,5,8,19,26
6,5,7,18,17
6,5,6,17,13
6,5,5,16,8
6,5,4,15,4
6,5,3,14,1
6,4,15,25,2
6,4,14,24,6
6,4,13,23,10
6,4,12,22,15
6,4,11,21,19
6,4,10,20,19
6,4,9,19,19
6,4,8,18,16
6,4,7,17,11
6,4,6,16,8
6,4,5,15,5
6,4,4,14,2
6,4,3,13,1
6,3,15,24,2
6,3,14,23,4
6,3,13,22,7
6,3,12,21,11
6,3,11,20,14
6,3,10,19,13
6,3,9,18,13
6,3,8,17,11
6,3,7,16,7
6,3,6,15,6
6,3,5,14,3
6,3,4,13,2
6,2,15,23,1
6,2,14,22,2
6,2,13,21,4
6,2,12,20,6
6,2,11,19,8
6,2,10,18,8
6,2,9,17,8
6,2,8,16,7
6,2,7,15,4
6,2,6,14,3
6,2,5,13,2
6,2,4,12,1
5,15,15,35,5
5,15,14,34,10
5,15,13,33,18
5,15,12,32,27
5,15,11,31,35
5,15,10,30,34
5,15,9,29,34
5,15,8,28,29
5,15,7,27,19
5,15,6,26,14
5,15,5,25,9
5,15,4,24,4
5,15,3,23,1
5,14,15,34,11
5,14,14,33,24
5,14,13,32,42
5,14,12,31,64
5,14,11,30,82
5,14,10,29,79
5,14,9,28,80
5,14,8,27,67
5,14,7,26,45
5,14,6,25,34
5,14,5,24,20
5,14,4,23,10
5,14,3,22,3
5,13,15,33,19
5,13,14,32,44
5,13,13,31,78
5,13,12,30,119
5,13,11,29,152
5,13,10,28,146
5,13,9,27,148
5,13,8,26,125
5,13,7,25,83
5,13,6,24,62
5,13,5,23,37
5,13,4,22,19
5,13,3,21,5
5,12,15,32,27
5,12,14,31,62
5,12,13,30,109
5,12,12,29,166
5,12,11,28,213
5,12,10,27,204
5,12,9,26,207
5,12,8,25,174
5,12,7,24,116
5,12,6,23,87
5,12,5,22,52
5,12,4,21,26
5,12,3,20,8
5,12,2,19,1
5,11,15,31,30
5,11,14,30,69
5,11,13,29,121
5,11,12,28,184
5,11,11,27,237
5,11,10,26,227
5,11,9,25,230
5,11,8,24,194
5,11,7,23,129
5,11,6,22,97
5,11,5,21,58
5,11,4,20,29
5,11,3,19,8
5,11,2,18,1
5,10,15,30,30
5,10,14,29,67
5,10,13,28,119
5,10,12,27,181
5,10,11,26,233
5,10,10,25,223
5,10,9,24,226
5,10,8,23,190
5,10,7,22,127
5,10,6,21,95
5,10,5,20,57
5,10,4,19,29
5,10,3,18,8
5,10,2,17,1
5,9,15,29,24
5,9,14,28,55
5,9,13,27,96
5,9,12,26,147
5,9,11,25,189
5,9,10,24,180
5,9,9,23,183
5,9,8,22,154
5,9,7,21,103
5,9,6,20,77
5,9,5,19,46
5,9,4,18,23
5,9,3,17,7
5,9,2,16,1
5,8,15,28,17
5,8,14,27,39
5,8,13,26,69
5,8,12,25,105
5,8,11,24,135
5,8,10,23,129
5,8,9,22,131
5,8,8,21,110
5,8,7,20,74
5,8,6,19,55
5,8,5,18,33
5,8,4,17,17
5,8,3,16,5
5,7,15,27,12
5,7,14,26,27
5,7,13,25,47
5,7,12,24,72
5,7,11,23,92
5,7,10,22,88
5,7,9,21,90
5,7,8,20,76
5,7,7,19,50
5,7,6,18,38
5,7,5,17,23
5,7,4,16,11
5,7,3,15,3
5,6,15,26,8
5,6,14,25,17
5,6,13,24,31
5,6,12,23,47
5,6,11,22,60
5,6,10,21,57
5,6,9,20,58
5,6,8,19,49
5,6,7,18,33
5,6,6,17,24
5,6,5,16,15
5,6,4,15,7
5,6,3,14,2
5,5,15,25,5
5,5,14,24,11
5,5,13,23,19
5,5,12,22,29
5,5,11,21,37
5,5,10,20,35
5,5,9,19,36
5,5,8,18,30
5,5,7,17,20
5,5,6,16,15
5,5,5,15,9
5,5,4,14,5
5,5,3,13,1
5,4,15,24,3
5,4,14,23,7
5,4,13,22,12
5,4,12,21,18
5,4,11,20,23
5,4,10,19,22
5,4,9,18,22
5,4,8,17,19
5,4,7,16,12
5,4,6,15,9
5,4,5,14,6
5,4,4,13,3
5,4,3,12,1
5,3,15,23,2
5,3,14,22,5
5,3,13,21,8
5,3,12,20,12
5,3,11,19,16
5,3,10,18,15
5,3,9,17,15
5,3,8,16,13
5,3,7,15,9
5,3,6,14,7
5,3,5,13,4
5,3,4,12,2
5,3,3,11,1
5,2,15,22,1
5,2,14,21,3
5,2,13,20,5
5,2,12,19,7
5,2,11,18,10
5,2,10,17,9
5,2,9,16,9
5,2,8,15,8
5,2,7,14,5
5,2,6,13,4
5,2,5,12,2
5,2,4,11,1
5,1,11,17,1
4,15,15,34,5
4,15,14,33,12
4,15,13,32,21
4,15,12,31,32
4,15,11,30,41
4,15,10,29,39
4,15,9,28,40
4,15,8,27,34
4,15,7,26,22
4,15,6,25,17
4,15,5,24,10
4,15,4,23,5
4,15,3,22,1
4,14,15,33,12
4,14,14,32,28
4,14,13,31,49
4,14,12,30,75
4,14,11,29,96
4,14,10,28,92
4,14,9,27,93
4,14,8,26,78
4,14,7,25,52
4,14,6,24,39
4,14,5,23,23
4,14,4,22,12
4,14,3,21,3
4,13,15,32,23
4,13,14,31,51
4,13,13,30,91
4,13,12,29,138
4,13,11,28,178
4,13,10,27,170
4,13,9,26,173
4,13,8,25,145
4,13,7,24,97
4,13,6,23,72
4,13,5,22,43
4,13,4,21,22
4,13,3,20,6
4,12,15,31,32
4,12,14,30,72
4,12,13,29,127
4,12,12,28,193
4,12,11,27,249
4,12,10,26,237
4,12,9,25,241
4,12,8,24,203
4,12,7,23,136
4,12,6,22,101
4,12,5,21,61
4,12,4,20,31
4,12,3,19,9
4,12,2,18,1
4,11,15,30,35
4,11,14,29,80
4,11,13,28,141
4,11,12,27,215
4,11,11,26,276
4,11,10,25,264
4,11,9,24,268
4,11,8,23,226
4,11,7,22,151
4,11,6,21,113
4,11,5,20,67
4,11,4,19,34
4,11,3,18,10
4,11,2,17,1
4,10,15,29,35
4,10,14,28,79
4,10,13,27,138
4,10,12,26,211
4,10,11,25,272
4,10,10,24,260
4,10,9,23,264
4,10,8,22,222
4,10,7,21,148
4,10,6,20,111
4,10,5,19,66
4,10,4,18,33
4,10,3,17,10
4,10,2,16,1
4,9,15,28,28
4,9,14,27,64
4,9,13,26,112
4,9,12,25,171
4,9,11,24,220
4,9,10,23,210
4,9,9,22,214
4,9,8,21,180
4,9,7,20,120
4,9,6,19,90
4,9,5,18,54
4,9,4,17,27
4,9,3,16,8
4,9,2,15,1
4,8,15,27,20
4,8,14,26,46
4,8,13,25,80
4,8,12,24,123
4,8,11,23,158
4,8,10,22,150
4,8,9,21,153
4,8,8,20,129
4,8,7,19,86
4,8,6,18,64
4,8,5,17,38
4,8,4,16,19
4,8,3,15,6
4,7,15,26,14
4,7,14,25,31
4,7,13,24,55
4,7,12,23,84
4,7,11,22,108
4,7,10,21,103
4,7,9,20,105
4,7,8,19,88
4,7,7,18,59
4,7,6,17,44
4,7,5,16,26
4,7,4,15,13
4,7,3,14,4
4,6,15,25,9
4,6,14,24,20
4,6,13,23,36
4,6,12,22,54
4,6,11,21,70
4,6,10,20,67
4,6,9,19,68
4,6,8,18,57
4,6,7,17,38
4,6,6,16,29
4,6,5,15,17
4,6,4,14,9
4,6,3,13,3
4,5,15,24,5
4,5,14,23,12
4,5,13,22,22
4,5,12,21,33
4,5,11,20,43
4,5,10,19,41
4,5,9,18,42
4,5,8,17,35
4,5,7,16,23
4,5,6,15,17
4,5,5,14,10
4,5,4,13,5
4,5,3,12,2
4,4,15,23,3
4,4,14,22,8
4,4,13,21,13
4,4,12,20,21
4,4,11,19,26
4,4,10,18,25
4,4,9,17,26
4,4,8,16,22
4,4,7,15,14
4,4,6,14,11
4,4,5,13,6
4,4,4,12,3
4,4,3,11,1
4,3,15,22,2
4,3,14,21,5
4,3,13,20,9
4,3,12,19,14
4,3,11,18,19
4,3,10,17,18
4,3,9,16,18
4,3,8,15,15
4,3,7,14,10
4,3,6,13,8
4,3,5,12,5
4,3,4,11,2
4,3,3,10,1
4,2,15,21,1
4,2,14,20,3
4,2,13,19,6
4,2,12,18,9
4,2,11,17,11
4,2,10,16,11
4,2,9,15,11
4,2,8,14,9
4,2,7,13,6
4,2,6,12,5
4,2,5,11,3
4,2,4,10,1
4,1,11,16,1
4,1,10,15,1
4,1,9,14,1
3,15,15,33,6
3,15,14,32,13
3,15,13,31,22
3,15,12,30,34
3,15,11,29,44
3,15,10,28,42
3,15,9,27,42
3,15,8,26,36
3,15,7,25,24
3,15,6,24,18
3,15,5,23,11
3,15,4,22,5
3,15,3,21,2
3,14,15,32,13
3,14,14,31,29
3,14,13,30,52
3,14,12,29,79
3,14,11,28,102
3,14,10,27,97
3,14,9,26,99
3,14,8,25,83
3,14,7,24,56
3,14,6,23,42
3,14,5,22,25
3,14,4,21,13
3,14,3,20,4
3,13,15,31,24
3,13,14,30,55
3,13,13,29,96
3,13,12,28,147
3,13,11,27,189
3,13,10,26,180
3,13,9,25,183
3,13,8,24,154
3,13,7,23,103
3,13,6,22,77
3,13,5,21,46
3,13,4,20,23
3,13,3,19,7
3,13,2,18,1
3,12,15,30,34
3,12,14,29,76
3,12,13,28,134
3,12,12,27,205
3,12,11,26,264
3,12,10,25,252
3,12,9,24,256
3,12,8,23,216
3,12,7,22,144
3,12,6,21,108
3,12,5,20,64
3,12,4,19,32
3,12,3,18,9
3,12,2,17,1
3,11,15,29,38
3,11,14,28,85
3,11,13,27,149
3,11,12,26,228
3,11,11,25,293
3,11,10,24,280
3,11,9,23,285
3,11,8,22,240
3,11,7,21,160
3,11,6,20,120
3,11,5,19,72
3,11,4,18,36
3,11,3,17,10
3,11,2,16,1
3,10,15,28,37
3,10,14,27,83
3,10,13,26,147
3,10,12,25,224
3,10,11,24,288
3,10,10,23,275
3,10,9,22,280
3,10,8,21,236
3,10,7,20,157
3,10,6,19,118
3,10,5,18,70
3,10,4,17,36
3,10,3,16,10
3,10,2,15,1
3,9,15,27,30
3,9,14,26,68
3,9,13,25,119
3,9,12,24,182
3,9,11,23,234
3,9,10,22,223
3,9,9,21,227
3,9,8,20,191
3,9,7,19,127
3,9,6,18,95
3,9,5,17,57
3,9,4,16,29
3,9,3,15,8
3,9,2,14,1
3,8,15,26,21
3,8,14,25,48
3,8,13,24,85
3,8,12,23,130
3,8,11,22,167
3,8,10,21,160
3,8,9,20,162
3,8,8,19,137
3,8,7,18,91
3,8,6,17,68
3,8,5,16,41
3,8,4,15,21
3,8,3,14,6
3,7,15,25,15
3,7,14,24,33
3,7,13,23,58
3,7,12,22,89
3,7,11,21,114
3,7,10,20,109
3,7,9,19,111
3,7,8,18,93
3,7,7,17,62
3,7,6,16,47
3,7,5,15,28
3,7,4,14,14
3,7,3,13,4
3,6,15,24,9
3,6,14,23,21
3,6,13,22,38
3,6,12,21,58
3,6,11,20,74
3,6,10,19,71
3,6,9,18,72
3,6,8,17,61
3,6,7,16,40
3,6,6,15,30
3,6,5,14,18
3,6,4,13,9
3,6,3,12,3
3,5,15,23,6
3,5,14,22,13
3,5,13,21,23
3,5,12,20,35
3,5,11,19,45
3,5,10,18,43
3,5,9,17,44
3,5,8,16,37
3,5,7,15,25
3,5,6,14,19
3,5,5,13,11
3,5,4,12,6
3,5,3,11,2
3,4,15,22,4
3,4,14,21,8
3,4,13,20,14
3,4,12,19,22
3,4,11,18,28
3,4,10,17,27
3,4,9,16,27
3,4,8,15,23
3,4,7,14,15
3,4,6,13,11
3,4,5,12,7
3,4,4,11,3
3,4,3,10,1
3,3,15,21,3
3,3,14,20,6
3,3,13,19,10
3,3,12,18,15
3,3,11,17,20
3,3,10,16,19
3,3,9,15,19
3,3,8,14,16
3,3,7,13,11
3,3,6,12,8
3,3,5,11,5
3,3,4,10,2
3,3,3,9,1
3,2,15,20,2
3,2,14,19,3
3,2,13,18,6
3,2,12,17,9
3,2,11,16,12
3,2,10,15,11
3,2,9,14,11
3,2,8,13,10
3,2,7,12,6
3,2,6,11,5
3,2,5,10,3
3,2,4,9,1
3,1,11,15,1
3,1,10,14,1
3,1,9,13,1
3,1,8,12,1
2,15,15,32,2
2,15,14,31,5
2,15,13,30,9
2,15,12,29,13
2,15,11,28,17
2,15,10,27,16
2,15,9,26,16
2,15,8,25,14
2,15,7,24,9
2,15,6,23,7
2,15,5,22,4
2,15,4,21,2
2,15,3,20,1
2,14,15,31,5
2,14,14,30,11
2,14,13,29,20
2,14,12,28,31
2,14,11,27,39
2,14,10,26,38
2,14,9,25,38
2,14,8,24,32
2,14,7,23,21
2,14,6,22,16
2,14,5,21,10
2,14,4,20,5
2,14,3,19,1
2,13,15,30,9
2,13,14,29,21
2,13,13,28,37
2,13,12,27,57
2,13,11,26,73
2,13,10,25,70
2,13,9,24,71
2,13,8,23,60
2,13,7,22,40
2,13,6,21,30
2,13,5,20,18
2,13,4,19,9
2,13,3,18,3
2,12,15,29,13
2,12,14,28,30
2,12,13,27,52
2,12,12,26,79
2,12,11,25,102
2,12,10,24,98
2,12,9,23,99
2,12,8,22,83
2,12,7,21,56
2,12,6,20,42
2,12,5,19,25
2,12,4,18,13
2,12,3,17,4
2,11,15,28,15
2,11,14,27,33
2,11,13,26,58
2,11,12,25,88
2,11,11,24,114
2,11,10,23,108
2,11,9,22,110
2,11,8,21,93
2,11,7,20,62
2,11,6,19,46
2,11,5,18,28
2,11,4,17,14
2,11,3,16,4
2,10,15,27,14
2,10,14,26,32
2,10,13,25,57
2,10,12,24,87
2,10,11,23,112
2,10,10,22,107
2,10,9,21,108
2,10,8,20,91
2,10,7,19,61
2,10,6,18,45
2,10,5,17,27
2,10,4,16,14
2,10,3,15,4
2,9,15,26,12
2,9,14,25,26
2,9,13,24,46
2,9,12,23,70
2,9,11,22,90
2,9,10,21,86
2,9,9,20,88
2,9,8,19,74
2,9,7,18,49
2,9,6,17,37
2,9,5,16,22
2,9,4,15,11
2,9,3,14,3
2,8,15,25,8
2,8,14,24,19
2,8,13,23,33
2,8,12,22,50
2,8,11,21,65
2,8,10,20,62
2,8,9,19,63
2,8,8,18,53
2,8,7,17,35
2,8,6,16,26
2,8,5,15,16
2,8,4,14,8
2,8,3,13,2
2,7,15,24,6
2,7,14,23,13
2,7,13,22,23
2,7,12,21,34
2,7,11,20,44
2,7,10,19,42
2,7,9,18,43
2,7,8,17,36
2,7,7,16,24
2,7,6,15,18
2,7,5,14,11
2,7,4,13,5
2,7,3,12,2
2,6,15,23,4
2,6,14,22,8
2,6,13,21,15
2,6,12,20,22
2,6,11,19,29
2,6,10,18,27
2,6,9,17,28
2,6,8,16,23
2,6,7,15,16
2,6,6,14,12
2,6,5,13,7
2,6,4,12,4
2,6,3,11,1
2,5,15,22,2
2,5,14,21,5
2,5,13,20,9
2,5,12,19,14
2,5,11,18,18
2,5,10,17,17
2,5,9,16,17
2,5,8,15,14
2,5,7,14,10
2,5,6,13,7
2,5,5,12,4
2,5,4,11,2
2,5,3,10,1
2,4,15,21,1
2,4,14,20,3
2,4,13,19,6
2,4,12,18,8
2,4,11,17,11
2,4,10,16,10
2,4,9,15,11
2,4,8,14,9
2,4,7,13,6
2,4,6,12,4
2,4,5,11,3
2,4,4,10,1
2,3,15,20,1
2,3,14,19,2
2,3,13,18,4
2,3,12,17,6
2,3,11,16,8
2,3,10,15,7
2,3,9,14,7
2,3,8,13,6
2,3,7,12,4
2,3,6,11,3
2,3,5,10,2
2,3,4,9,1
2,2,15,19,1
2,2,14,18,1
2,2,13,17,2
2,2,12,16,4
2,2,11,15,5
2,2,10,14,4
2,2,9,13,4
2,2,8,12,4
2,2,7,11,2
2,2,6,10,2
2,2,5,9,1
2,2,4,8,1
1,15,12,28,1
1,15,11,27,1
1,15,10,26,1
1,15,9,25,1
1,15,8,24,1
1,14,14,29,1
1,14,13,28,1
1,14,12,27,1
1,14,11,26,2
1,14,10,25,2
1,14,9,24,2
1,14,8,23,2
1,14,7,22,1
1,14,6,21,1
1,13,14,28,1
1,13,13,27,2
1,13,12,26,3
1,13,11,25,4
1,13,10,24,3
1,13,9,23,3
1,13,8,22,3
1,13,7,21,2
1,13,6,20,1
1,13,5,19,1
1,12,15,28,1
1,12,14,27,1
1,12,13,26,2
1,12,12,25,4
1,12,11,24,5
1,12,10,23,5
1,12,9,22,5
1,12,8,21,4
1,12,7,20,3
1,12,6,19,2
1,12,5,18,1
1,12,4,17,1
1,11,15,27,1
1,11,14,26,2
1,11,13,25,3
1,11,12,24,4
1,11,11,23,5
1,11,10,22,5
1,11,9,21,5
1,11,8,20,4
1,11,7,19,3
1,11,6,18,2
1,11,5,17,1
1,11,4,16,1
1,10,15,26,1
1,10,14,25,2
1,10,13,24,3
1,10,12,23,4
1,10,11,22,5
1,10,10,21,5
1,10,9,20,5
1,10,8,19,4
1,10,7,18,3
1,10,6,17,2
1,10,5,16,1
1,10,4,15,1
1,9,15,25,1
1,9,14,24,1
1,9,13,23,2
1,9,12,22,3
1,9,11,21,4
1,9,10,20,4
1,9,9,19,4
1,9,8,18,4
1,9,7,17,2
1,9,6,16,2
1,9,5,15,1
1,9,4,14,1
1,8,14,23,1
1,8,13,22,2
1,8,12,21,2
1,8,11,20,3
1,8,10,19,3
1,8,9,18,3
1,8,8,17,3
1,8,7,16,2
1,8,6,15,1
1,8,5,14,1
1,7,14,22,1
1,7,13,21,1
1,7,12,20,2
1,7,11,19,2
1,7,10,18,2
1,7,9,17,2
1,7,8,16,2
1,7,7,15,1
1,7,6,14,1
1,7,5,13,1
1,6,13,20,1
1,6,12,19,1
1,6,11,18,1
1,6,10,17,1
1,6,9,16,1
1,6,8,15,1
1,6,7,14,1
1,6,6,13,1
1,5,12,18,1
1,5,11,17,1
1,5,10,16,1
1,5,9,15,1
1,5,8,14,1
1,4,11,16,1
1,4,9,14,1
